date,temp_avg,temp_min,temp_max,,,wind_direction,wind_speed,,pressure,
2011-06-16,28.6,21.0,37.0,,,310.1,19.3,,,
2011-06-18,32.3,23.0,39.0,,,,19.9,,,
2011-06-19,33.4,26.0,39.0,,,,23.8,,,
2011-06-20,34.3,24.0,41.0,,,,21.1,,,
2011-06-21,31.1,24.0,40.0,,,,29.8,,,
2011-06-22,27.9,22.0,36.0,,,319.4,32.9,,,
2011-06-23,26.8,21.0,35.0,,,,31.1,,,
2011-06-24,25.0,19.0,32.0,,,,33.5,,,
2011-06-25,26.0,18.0,34.0,,,,22.1,,,
2011-06-26,30.6,22.0,38.0,,,,14.7,,,
2011-06-27,32.3,25.0,40.0,,,339.4,16.7,,,
2011-06-28,33.2,25.0,41.0,,,,15.0,,,
2011-06-29,33.3,25.0,41.0,,,28.8,21.3,,,
2011-06-30,33.6,25.0,41.0,,,88.5,22.2,,,
2011-07-01,34.0,25.0,41.0,,,,15.3,,,
2011-07-02,32.0,24.0,40.0,,,40.2,27.8,,,
2011-07-03,34.8,29.0,40.0,,,,17.3,,,
2011-07-04,32.3,24.0,41.0,,,,27.2,,,
2011-07-05,32.8,25.0,42.0,,,334,26.4,,,
2011-07-06,31.2,24.0,40.0,,,314.6,33.8,,,
2011-07-07,33.2,24.0,42.0,,,,22.9,,,
2011-07-08,35.5,25.0,44.0,,,,11.1,,,
2011-07-09,34.1,28.0,40.0,,,,15.5,,,
2011-07-10,31.9,25.0,37.0,,,95.9,14.2,,,
2011-07-11,31.8,22.0,40.0,,,,12.3,,,
2011-07-12,30.3,23.0,39.0,,,,,,,
2011-07-13,30.6,22.0,39.0,,,20.6,24.0,,,
2011-07-14,31.2,24.0,38.0,,,56.7,20.7,,,
2011-07-15,31.9,26.0,37.0,,,120.2,19.2,,,
2011-07-16,30.8,25.0,36.0,,,107.7,17.7,,,
2011-07-17,31.0,24.0,35.0,,,116.6,25.0,,,
2011-07-18,31.0,26.0,36.0,,,,21.2,,,
2011-07-19,31.0,22.0,37.0,,,,16.6,,,
2011-07-20,31.9,24.0,38.0,,,58.7,17.9,,,
2011-07-21,30.6,23.0,36.0,,,336.4,16.9,,,
2011-07-22,32.1,24.0,38.0,,,83.6,13.5,,,
2011-07-23,32.3,26.0,39.0,,,,19.6,,,
2011-07-24,32.5,24.0,39.0,,,67,20.1,,,
2011-07-25,32.9,26.0,39.0,,,,17.2,,,
2011-07-26,34.1,26.0,41.0,,,,11.1,,,
2011-07-27,34.4,26.0,40.0,,,,11.6,,,
2011-07-28,31.0,23.0,37.0,,,,11.5,,,
2011-07-29,30.3,23.0,36.0,,,,11.5,,,
2011-07-30,30.9,24.0,38.0,,,,12.4,,,
2011-07-31,31.7,23.0,40.0,,,,10.6,,,
2011-08-01,32.7,23.0,40.0,,,,11.4,,,
2011-08-02,33.0,24.0,40.0,,,9.6,12.1,,,
2011-08-03,32.9,24.0,40.0,,,,12.6,,,
2011-08-04,34.4,24.0,42.0,,,,10.7,,,
2011-08-05,34.4,26.0,41.0,,,,14.2,,,
2011-08-06,32.8,24.0,40.0,,,,17.4,,,
2011-08-07,32.7,24.0,40.0,,,,18.1,,,
2011-08-08,30.5,23.0,40.0,,,353.6,28.9,,,
2011-08-09,29.4,22.0,37.0,,,30.1,27.3,,,
2011-08-10,28.8,21.0,36.0,,,37,24.0,,,
2011-08-11,28.6,21.0,36.0,,,,21.9,,,
2011-08-13,31.4,25.0,38.0,,,20.1,15.9,,,
2011-08-14,32.7,23.0,40.0,,,,14.3,,,
2011-08-15,33.3,24.0,41.0,,,,13.5,,,
2011-08-16,31.7,23.0,39.0,,,,21.8,,,
2011-08-17,33.4,28.0,39.0,,,120.8,24.1,,,
2011-08-18,32.2,23.0,39.0,,,,20.7,,,
2011-08-19,30.6,22.0,39.0,,,19,24.3,,,
2011-08-20,28.9,21.0,39.0,,,334.1,25.2,,,
2011-08-21,29.7,22.0,38.0,,,326,27.8,,,
2011-08-23,29.9,23.0,38.0,,,,28.6,,,
2011-08-24,28.5,22.0,36.0,,,,27.7,,,
2011-08-25,27.5,21.0,36.0,,,345.6,28.5,,,
2011-08-26,26.5,20.0,34.0,,,323.3,25.8,,,
2011-08-27,25.4,19.0,34.0,,,331.3,24.3,,,
2011-08-28,22.5,18.0,28.0,,,313.3,25.4,,,
2011-08-29,17.3,15.0,20.0,,,342.9,18.9,,,
2011-08-30,20.2,13.0,27.0,,,,10.3,,,
2011-08-31,23.1,15.0,30.0,,,,8.9,,,
2011-09-01,24.8,15.0,32.0,,,,9.7,,,
2011-09-02,25.9,17.0,34.0,,,,11.6,,,
2011-09-04,27.5,19.0,36.0,,,,11.3,,,
2011-09-05,27.9,19.0,37.0,,,,13.6,,,
2011-09-06,25.7,19.0,33.0,,,354.4,21.5,,,
2011-09-07,25.7,18.0,33.0,,,41.2,20.1,,,
2011-09-08,26.0,18.0,33.0,,,101.6,16.4,,,
2011-09-09,27.1,19.0,35.0,,,,13.5,,,
2011-09-10,27.8,18.0,36.0,,,,15.1,,,
2011-09-11,27.8,19.0,35.0,,,55.6,19.6,,,
2011-09-12,27.0,18.0,34.0,,,71.8,16.4,,,
2011-09-13,25.4,18.0,33.0,,,,15.0,,,
2011-09-14,24.5,17.0,32.0,,,348.6,19.9,,,
2011-09-15,25.1,18.0,32.0,,,11.6,21.6,,,
2011-09-16,26.1,20.0,32.0,,,,16.2,,,
2011-09-17,24.9,18.0,31.0,,,349.6,18.5,,,
2011-09-18,24.3,19.0,31.0,,,330.1,18.9,,,
2011-09-19,23.5,17.0,30.0,,,,11.5,,,
2011-09-20,25.2,19.0,31.0,,,,10.7,,,
2011-09-21,24.9,17.0,31.0,,,88.5,18.8,,,
2011-09-22,23.3,17.0,29.0,,,,13.1,,,
2011-09-23,23.9,18.0,30.0,,,,10.0,,,
2011-09-24,26.3,19.0,33.0,,,,13.9,,,
2011-09-25,25.8,17.0,33.0,,,,14.4,,,
2011-09-26,24.1,19.0,31.0,,,315,22.8,,,
2011-09-27,22.1,16.0,30.0,,,,24.0,,,
2011-09-28,20.5,16.0,28.0,,,,26.9,,,
2011-09-29,20.0,13.0,26.0,,,,14.5,,,
2011-09-30,22.9,13.0,30.0,,,,13.0,,,
2011-10-01,26.3,18.0,35.0,,,,17.9,,,
2011-10-02,21.5,15.0,29.0,,,303.3,24.5,,,
2011-10-03,21.5,12.0,29.0,,,,15.5,,,
2011-10-04,19.5,14.0,26.0,,,312.9,34.8,,,
2011-10-05,17.1,9.0,23.0,,,,12.1,,,
2011-10-06,18.3,12.0,25.0,,,300.1,12.9,,,
2011-10-08,18.8,11.0,26.0,,,333.4,10.0,,,
2011-10-09,19.1,12.0,27.0,,,333.5,11.1,,,
2011-10-10,20.1,14.0,27.0,,,,10.9,,,
2011-10-11,19.0,12.0,27.0,,,,9.4,,,
2011-10-12,19.0,10.0,27.0,,,,9.8,,,
2011-10-13,22.4,11.0,32.0,,,,11.3,,,
2011-10-14,24.2,15.0,31.0,,,299.7,14.4,,,
2011-10-15,23.2,18.0,30.0,,,300.7,19.0,,,
2011-10-16,22.1,15.0,31.0,,,,11.7,,,
2011-10-17,21.2,13.0,29.0,,,273.9,11.4,,,
2011-10-18,21.3,13.0,30.0,,,,11.9,,,
2011-10-19,23.5,16.0,30.0,,,,12.9,,,
2011-10-20,21.0,14.0,26.0,,,311.3,22.2,,,
2011-10-21,13.7,10.0,19.0,,,311,40.7,,,
2011-10-22,14.2,8.0,21.0,,,,18.6,,,
2011-10-23,13.3,8.0,19.0,,,,10.6,,,
2011-10-24,13.9,6.0,22.0,,,,7.8,,,
2011-10-25,14.8,6.0,21.0,,,,11.1,,,
2011-10-26,15.2,11.0,21.0,,,,17.1,,,
2011-10-27,10.9,9.0,13.0,,,330,22.5,,,
2011-10-28,9.1,8.0,11.0,,,328.3,20.2,,,
2011-10-29,6.5,5.0,8.0,,,321.7,30.9,,,
2011-10-30,6.6,5.0,8.0,,,315,26.1,,,
2011-10-31,8.9,7.0,13.0,,,323,25.9,,,
2011-11-01,9.3,6.0,14.0,,,317.3,24.2,,,
2011-11-02,8.7,6.0,13.0,,,310.8,12.9,,,
2011-11-03,8.8,4.0,15.0,,,,,,,
2011-11-04,9.8,3.0,16.0,,,,7.0,,,
2011-11-05,12.4,6.0,19.0,,,,12.1,,,
2011-11-06,11.5,9.0,14.0,,,70.1,14.2,,,
2011-11-07,7.5,3.0,12.0,,,309.6,25.5,,,
2011-11-08,0.5,-1.0,2.0,,,326.8,23.9,,,
2011-11-09,1.7,-1.0,6.0,,,311.8,17.9,,,
2011-11-10,4.5,-1.0,11.0,,,,3.9,,,
2011-11-11,7.0,2.0,13.0,,,,8.2,,,
2011-11-12,8.0,2.0,14.0,,,,8.3,,,
2011-11-13,8.2,3.0,14.0,,,,21.4,,,
2011-11-14,6.3,2.0,12.0,,,,18.4,,,
2011-11-15,8.3,4.0,12.0,,,,6.6,,,
2011-11-16,8.7,4.0,13.0,,,,9.1,,,
2011-11-17,11.9,8.0,17.0,,,284.4,14.8,,,
2011-11-18,11.9,8.0,17.0,,,,8.3,,,
2011-11-19,11.0,6.0,15.0,,,,9.6,,,
2011-11-20,9.9,9.0,11.0,,,,13.4,,,
2011-11-21,9.4,6.0,13.0,,,,11.1,,,
2011-11-22,7.7,5.0,11.0,,,322.1,21.1,,,
2011-11-23,7.3,3.0,13.0,,,299.4,14.7,,,
2011-11-24,6.4,1.0,12.0,,,,15.0,,,
2011-11-25,1.8,0.0,5.0,,,319.6,35.9,,,
2011-11-26,0.0,-1.0,1.0,,,,17.9,,,
2011-11-27,2.8,-1.0,7.0,,,,7.4,,,
2011-11-29,3.4,-2.0,9.0,,,,7.9,,,
2011-11-30,3.0,-1.0,8.0,,,,9.4,,,
2011-12-01,4.4,1.0,7.0,,,,5.7,,,
2011-12-02,3.3,-1.0,9.0,,,,11.6,,,
2011-12-03,2.8,-3.0,10.0,,,,8.6,,,
2011-12-04,3.0,-3.0,9.0,,,,,,,
2011-12-05,0.4,-5.0,7.0,,,,8.9,,,
2011-12-06,1.6,-4.0,8.0,,,,8.0,,,
2011-12-07,2.1,-3.0,8.0,,,,7.5,,,
2011-12-08,2.1,-4.0,9.0,,,,8.4,,,
2011-12-10,3.2,-3.0,9.0,,,,11.5,,,
2011-12-11,5.8,1.0,11.0,,,,,,,
2011-12-12,2.6,-2.0,8.0,,,,13.6,,,
2011-12-13,2.7,-2.0,9.0,,,,10.6,,,
2011-12-14,3.3,-4.0,10.0,,,,9.1,,,
2011-12-15,3.0,-2.0,8.0,,,,8.4,,,
2011-12-16,3.9,-2.0,10.0,,,,8.6,,,
2011-12-17,6.6,1.0,13.0,,,279.3,13.0,,,
2011-12-18,7.6,4.0,14.0,,,290.1,11.5,,,
2011-12-19,5.1,-1.0,12.0,,,,11.5,,,
2011-12-20,3.8,-2.0,10.0,,,,11.3,,,
2011-12-21,2.8,-3.0,10.0,,,,9.2,,,
2011-12-22,2.8,-3.0,9.0,,,,8.6,,,
2011-12-23,3.7,0.0,7.0,,,,6.0,,,
2011-12-24,4.3,-1.0,12.0,,,,8.8,,,
2011-12-25,6.5,1.0,11.0,,,,11.0,,,
2011-12-26,6.8,3.0,13.0,,,304.2,18.2,,,
2011-12-27,3.8,0.0,6.0,,,323.7,21.2,,,
2011-12-29,2.7,-3.0,10.0,,,,9.5,,,
2011-12-30,2.5,-3.0,9.0,,,,9.2,,,
2011-12-31,3.5,-2.0,9.0,,,,8.8,,,
2012-01-01,4.8,3.0,7.0,,,,7.0,,,
2012-01-02,4.5,2.0,7.0,,,284.1,15.4,,,
2012-01-03,5.0,0.0,10.0,,,284,17.0,,,
2012-01-04,2.9,-1.0,8.0,,,304.8,30.0,,,
2012-01-06,0.8,-4.0,5.0,,,,9.5,,,
2012-01-07,4.1,-1.0,10.0,,,,5.5,,,
2012-01-08,3.0,-3.0,9.0,,,,7.2,,,
2012-01-09,5.5,1.0,12.0,,,,6.5,,,
2012-01-10,7.4,2.0,14.0,,,289.5,19.3,,,
2012-01-11,5.1,-1.0,11.0,,,,,,,
2012-01-12,7.3,3.0,14.0,,,,10.6,,,
2012-01-13,6.5,-1.0,13.0,,,300.6,14.5,,,
2012-01-14,5.5,2.0,10.0,,,299.8,31.0,,,
2012-01-15,4.1,-1.0,10.0,,,,15.3,,,
2012-01-16,3.1,-4.0,11.0,,,,8.9,,,
2012-01-17,3.0,-4.0,12.0,,,,9.6,,,
2012-01-18,2.5,-4.0,10.0,,,268,11.5,,,
2012-01-19,3.8,-4.0,11.0,,,,9.2,,,
2012-01-20,3.3,-3.0,9.0,,,,11.2,,,
2012-01-21,-0.7,-3.0,3.0,,,298.2,28.1,,,
2012-01-22,-2.0,-7.0,3.0,,,278,19.7,,,
2012-01-23,-0.8,-6.0,6.0,,,,13.0,,,
2012-01-24,1.5,-5.0,7.0,,,292.9,16.8,,,
2012-01-25,2.3,-3.0,7.0,,,,12.7,,,
2012-01-26,5.3,2.0,10.0,,,,11.2,,,
2012-01-27,5.5,-1.0,12.0,,,,12.3,,,
2012-01-28,7.1,4.0,13.0,,,,18.6,,,
2012-01-29,4.9,1.0,10.0,,,309.3,29.0,,,
2012-01-30,2.6,-3.0,8.0,,,,11.2,,,
2012-01-31,3.2,0.0,5.0,,,,9.0,,,
2012-02-01,4.7,3.0,7.0,,,,6.5,,,
2012-02-02,4.2,-1.0,9.0,,,,22.4,,,
2012-02-03,0.4,-2.0,4.0,,,313.4,40.4,,,
2012-02-04,-0.7,-4.0,4.0,,,305.8,23.6,,,
2012-02-05,-1.5,-5.0,3.0,,,,19.0,,,
2012-02-06,-1.6,-7.0,4.0,,,,7.2,,,
2012-02-07,-0.2,-6.0,4.0,,,,6.3,,,
2012-02-08,2.9,0.0,6.0,,,,9.3,,,
2012-02-09,6.0,-1.0,13.0,,,,11.9,,,
2012-02-10,5.7,0.0,10.0,,,,7.2,,,
2012-02-11,5.3,-1.0,10.0,,,296.2,31.3,,,
2012-02-12,0.9,-3.0,7.0,,,308,26.7,,,
2012-02-13,1.0,-4.0,6.0,,,,9.3,,,
2012-02-14,2.8,-3.0,8.0,,,,5.3,,,
2012-02-15,5.8,2.0,9.0,,,,8.2,,,
2012-02-16,5.8,4.0,8.0,,,,8.0,,,
2012-02-17,5.8,1.0,11.0,,,,9.8,,,
2012-02-18,7.3,0.0,13.0,,,,10.9,,,
2012-02-19,5.8,2.0,10.0,,,,26.7,,,
2012-02-21,0.8,-4.0,6.0,,,,16.7,,,
2012-02-22,0.0,-6.0,6.0,,,,10.4,,,
2012-02-23,1.1,-6.0,7.0,,,,8.8,,,
2012-02-24,3.4,-5.0,10.0,,,,8.0,,,
2012-02-25,5.3,2.0,9.0,,,,9.2,,,
2012-02-26,6.1,2.0,11.0,,,291.1,20.4,,,
2012-02-27,6.9,-1.0,14.0,,,243.6,11.4,,,
2012-02-28,8.6,0.0,16.0,,,,6.9,,,
2012-03-01,11.0,3.0,18.0,,,,17.3,,,
2012-03-02,9.7,3.0,16.0,,,,18.3,,,
2012-03-03,5.3,2.0,9.0,,,290.3,27.6,,,
2012-03-04,4.6,0.0,10.0,,,309,18.4,,,
2012-03-06,4.4,-1.0,12.0,,,,17.5,,,
2012-03-07,8.0,1.0,15.0,,,,,,,
2012-03-09,8.8,1.0,17.0,,,303.7,16.8,,,
2012-03-10,6.7,3.0,12.0,,,295.9,30.1,,,
2012-03-11,3.3,-1.0,9.0,,,300.6,31.3,,,
2012-03-13,8.2,2.0,15.0,,,,9.8,,,
2012-03-14,10.7,5.0,17.0,,,,10.4,,,
2012-03-15,13.3,9.0,21.0,,,,23.0,,,
2012-03-16,12.4,5.0,19.0,,,,21.8,,,
2012-03-17,6.4,-1.0,17.0,,,,25.3,,,
2012-03-18,2.3,-2.0,8.0,,,,,,,
2012-03-19,4.3,-4.0,12.0,,,,10.8,,,
2012-03-20,6.6,-3.0,14.0,,,,9.4,,,
2012-03-22,10.2,2.0,18.0,,,,11.6,,,
2012-03-23,12.1,5.0,18.0,,,303.6,15.9,,,
2012-03-24,11.2,4.0,18.0,,,,16.2,,,
2012-03-25,12.8,6.0,20.0,,,,14.5,,,
2012-03-26,12.9,6.0,20.0,,,,13.0,,,
2012-03-27,14.4,4.0,21.0,,,36,13.3,,,
2012-03-28,13.6,10.0,18.0,,,,19.1,,,
2012-03-29,13.9,6.0,21.0,,,,13.1,,,
2012-03-30,13.3,8.0,23.0,,,,20.4,,,
2012-03-31,11.6,7.0,17.0,,,308.7,22.7,,,
2012-04-01,12.8,6.0,18.0,,,,17.5,,,
2012-04-02,14.5,5.0,22.0,,,,,,,
2012-04-03,15.7,11.0,20.0,,,,11.2,,,
2012-04-04,17.3,10.0,24.0,,,298.9,18.1,,,
2012-04-05,18.7,12.0,25.0,,,298.5,14.7,,,
2012-04-06,19.0,12.0,26.0,,,,11.8,,,
2012-04-07,17.5,14.0,21.0,,,,16.7,,,
2012-04-08,18.4,9.0,27.0,,,,15.0,,,
2012-04-09,20.5,13.0,27.0,,,302.9,17.9,,,
2012-04-10,21.3,12.0,29.0,,,,13.0,,,
2012-04-11,23.3,15.0,30.0,,,218.9,,,,
2012-04-12,23.8,17.0,30.0,,,,17.4,,,
2012-04-13,17.1,14.0,21.0,,,,28.0,,,
2012-04-14,13.5,12.0,15.0,,,,14.5,,,
2012-04-15,13.4,11.0,18.0,,,,14.4,,,
2012-04-16,15.0,9.0,21.0,,,,14.2,,,
2012-04-17,16.3,12.0,24.0,,,292.9,24.4,,,
2012-04-18,15.1,9.0,23.0,,,,17.6,,,
2012-04-19,17.8,12.0,24.0,,,,11.7,,,
2012-04-20,18.2,13.0,25.0,,,,19.2,,,
2012-04-21,17.0,10.0,24.0,,,,14.0,,,
2012-04-22,18.7,11.0,25.0,,,,12.2,,,
2012-04-24,18.9,13.0,25.0,,,,16.6,,,
2012-04-25,16.6,12.0,24.0,,,,18.6,,,
2012-04-26,16.5,12.0,23.0,,,295,13.8,,,
2012-04-27,18.5,12.0,25.0,,,306.8,16.9,,,
2012-04-28,19.9,13.0,26.0,,,331.1,16.1,,,
2012-04-29,20.0,14.0,25.0,,,36.8,12.9,,,
2012-04-30,21.4,14.0,27.0,,,,15.7,,,
2012-05-01,20.3,14.0,26.0,,,325.2,24.5,,,
2012-05-02,19.4,12.0,25.0,,,,10.9,,,
2012-05-03,22.4,14.0,30.0,,,,15.7,,,
2012-05-04,19.5,15.0,25.0,,,,18.7,,,
2012-05-05,22.4,15.0,29.0,,,307.1,21.0,,,
2012-05-06,22.5,15.0,29.0,,,322.4,16.8,,,
2012-05-08,23.3,17.0,29.0,,,,11.8,,,
2012-05-09,23.9,16.0,30.0,,,309.2,20.7,,,
2012-05-10,23.7,14.0,31.0,,,,,,,
2012-05-11,25.0,19.0,31.0,,,,16.7,,,
2012-05-12,25.4,18.0,31.0,,,,12.9,,,
2012-05-13,24.3,19.0,30.0,,,106.2,17.8,,,
2012-05-14,24.5,17.0,30.0,,,,9.3,,,
2012-05-15,24.2,19.0,29.0,,,,19.5,,,
2012-05-16,23.8,16.0,29.0,,,304.3,24.9,,,
2012-05-17,23.7,17.0,29.0,,,,12.8,,,
2012-05-18,24.7,16.0,32.0,,,,14.4,,,
2012-05-19,25.5,16.0,33.0,,,,12.1,,,
2012-05-20,27.0,19.0,33.0,,,,15.0,,,
2012-05-21,27.8,19.0,34.0,,,,13.8,,,
2012-05-22,27.5,21.0,33.0,,,,22.2,,,
2012-05-23,21.3,16.0,28.0,,,,,,,
2012-05-24,22.5,15.0,29.0,,,301,28.6,,,
2012-05-25,25.3,19.0,32.0,,,299.4,22.8,,,
2012-05-26,26.6,20.0,32.0,,,307.8,22.4,,,
2012-05-27,25.7,21.0,31.0,,,,,,,
2012-05-28,24.4,18.0,31.0,,,,18.7,,,
2012-05-29,26.1,19.0,33.0,,,304,18.4,,,
2012-05-30,27.5,20.0,34.0,,,,15.7,,,
2012-05-31,29.3,21.0,36.0,,,,11.8,,,
2012-06-01,29.5,19.0,38.0,,,,13.3,,,
2012-06-02,30.2,24.0,37.0,,,320.9,22.5,,,
2012-06-03,26.0,20.0,34.0,,,,29.5,,,
2012-06-04,25.0,16.0,32.0,,,17.3,18.8,,,
2012-06-05,26.8,19.0,33.0,,,,13.6,,,
2012-06-06,28.3,19.0,35.0,,,,12.9,,,
2012-06-07,29.8,21.0,37.0,,,,13.1,,,
2012-06-08,30.8,20.0,39.0,,,,12.1,,,
2012-06-09,29.6,22.0,38.0,,,,20.7,,,
2012-06-10,26.5,19.0,34.0,,,339.4,27.6,,,
2012-06-11,26.3,19.0,34.0,,,,21.9,,,
2012-06-12,27.9,21.0,34.0,,,,17.4,,,
2012-06-13,28.1,20.0,35.0,,,,,,,
2012-06-14,28.7,23.0,35.0,,,,21.6,,,
2012-06-15,29.3,22.0,35.0,,,,,,,
2012-06-16,29.6,22.0,35.0,,,,,,,
2012-06-18,29.2,22.0,37.0,,,,22.5,,,
2012-06-19,24.7,19.0,32.0,,,304.9,19.6,,,
2012-06-20,22.6,16.0,28.0,,,,15.8,,,
2012-06-21,24.6,17.0,31.0,,,,10.9,,,
2012-06-22,26.5,20.0,33.0,,,91.4,11.5,,,
2012-06-23,29.5,21.0,36.0,,,,11.2,,,
2012-06-24,28.8,23.0,34.0,,,41.8,17.4,,,
2012-06-25,27.4,20.0,33.0,,,80.7,17.8,,,
2012-06-26,27.9,21.0,34.0,,,,17.4,,,
2012-06-27,29.0,22.0,35.0,,,124.6,17.9,,,
2012-06-28,30.1,23.0,35.0,,,93.9,18.6,,,
2012-06-29,31.7,23.0,37.0,,,,13.4,,,
2012-07-01,30.1,20.0,37.0,,,125.1,19.6,,,
2012-07-02,29.0,19.0,38.0,,,19.7,29.7,,,
2012-07-03,29.8,20.0,38.0,,,28.9,25.3,,,
2012-07-05,33.1,25.0,40.0,,,,18.4,,,
2012-07-06,32.2,22.0,40.0,,,,15.2,,,
2012-07-07,31.1,21.0,39.0,,,62.3,20.8,,,
2012-07-08,31.8,21.0,39.0,,,87.4,25.6,,,
2012-07-09,31.1,22.0,40.0,,,,22.9,,,
2012-07-10,29.7,21.0,39.0,,,315,27.9,,,
2012-07-11,31.4,23.0,41.0,,,336.4,22.2,,,
2012-07-12,30.8,22.0,41.0,,,352.9,30.4,,,
2012-07-13,30.4,23.0,39.0,,,,31.5,,,
2012-07-14,30.5,23.0,39.0,,,,26.4,,,
2012-07-15,29.8,24.0,36.0,,,331.4,23.3,,,
2012-07-16,25.7,21.0,31.0,,,331.4,23.4,,,
2012-07-17,27.8,20.0,36.0,,,,17.3,,,
2012-07-18,31.1,25.0,37.0,,,,15.1,,,
2012-07-19,32.0,26.0,38.0,,,,11.5,,,
2012-07-20,30.2,24.0,36.0,,,,17.2,,,
2012-07-21,29.2,23.0,36.0,,,,22.1,,,
2012-07-22,29.9,24.0,35.0,,,,15.0,,,
2012-07-23,30.4,25.0,37.0,,,26.6,13.6,,,
2012-07-25,29.5,23.0,35.0,,,22.6,15.9,,,
2012-07-26,29.4,22.0,36.0,,,,11.6,,,
2012-07-27,29.5,24.0,35.0,,,,11.4,,,
2012-07-28,30.2,24.0,37.0,,,,11.3,,,
2012-07-29,31.6,24.0,37.0,,,,13.6,,,
2012-07-30,32.4,27.0,38.0,,,,11.8,,,
2012-07-31,31.8,24.0,39.0,,,,16.4,,,
2012-08-02,32.7,24.0,40.0,,,,15.0,,,
2012-08-03,31.2,24.0,38.0,,,,15.3,,,
2012-08-04,30.8,25.0,36.0,,,,13.5,,,
2012-08-05,29.9,23.0,36.0,,,,11.0,,,
2012-08-06,29.6,21.0,36.0,,,,10.4,,,
2012-08-07,30.1,22.0,37.0,,,,9.5,,,
2012-08-08,30.7,21.0,39.0,,,,8.3,,,
2012-08-09,32.1,23.0,39.0,,,,13.4,,,
2012-08-10,32.9,26.0,39.0,,,,15.0,,,
2012-08-11,31.4,24.0,37.0,,,,16.9,,,
2012-08-12,30.5,22.0,37.0,,,,10.9,,,
2012-08-13,31.5,22.0,39.0,,,,9.0,,,
2012-08-14,31.9,23.0,39.0,,,,10.3,,,
2012-08-16,30.2,22.0,38.0,,,,12.4,,,
2012-08-17,30.6,21.0,38.0,,,,11.0,,,
2012-08-18,30.8,23.0,39.0,,,,16.9,,,
2012-08-19,30.9,21.0,38.0,,,,12.9,,,
2012-08-20,30.8,22.0,37.0,,,,12.5,,,
2012-08-21,29.9,22.0,37.0,,,,9.8,,,
2012-08-22,29.8,21.0,37.0,,,,17.9,,,
2012-08-23,30.0,21.0,37.0,,,,,,,
2012-08-24,28.5,21.0,36.0,,,,23.8,,,
2012-08-25,30.4,25.0,35.0,,,,15.8,,,
2012-08-26,28.6,23.0,34.0,,,66.2,15.3,,,
2012-08-27,28.9,22.0,35.0,,,63.9,12.6,,,
2012-08-28,29.2,20.0,37.0,,,,9.1,,,
2012-08-29,30.1,21.0,38.0,,,,7.7,,,
2012-08-30,31.0,23.0,39.0,,,,12.1,,,
2012-08-31,30.9,23.0,38.0,,,,11.2,,,
2012-09-01,29.6,24.0,35.0,,,,18.0,,,
2012-09-02,26.7,19.0,35.0,,,41.4,20.1,,,
2012-09-03,25.5,18.0,33.0,,,,24.6,,,
2012-09-04,25.4,17.0,32.0,,,,20.5,,,
2012-09-05,24.5,17.0,31.0,,,,15.6,,,
2012-09-06,26.6,18.0,34.0,,,,12.9,,,
2012-09-07,25.9,19.0,34.0,,,,,,,
2012-09-08,27.3,20.0,35.0,,,,11.8,,,
2012-09-10,28.1,19.0,35.0,,,,12.0,,,
2012-09-11,25.4,20.0,32.0,,,345.7,22.8,,,
2012-09-12,23.8,17.0,31.0,,,,19.8,,,
2012-09-13,23.8,16.0,32.0,,,352.2,17.6,,,
2012-09-14,26.0,18.0,33.0,,,355.7,14.7,,,
2012-09-15,26.1,18.0,32.0,,,,15.4,,,
2012-09-16,24.1,18.0,31.0,,,,13.9,,,
2012-09-17,24.5,18.0,30.0,,,,7.5,,,
2012-09-18,25.0,18.0,32.0,,,,8.3,,,
2012-09-19,25.2,16.0,32.0,,,122.6,13.0,,,
2012-09-20,24.9,17.0,32.0,,,,12.9,,,
2012-09-21,25.1,17.0,33.0,,,288.8,12.0,,,
2012-09-22,25.6,17.0,34.0,,,,10.5,,,
2012-09-23,26.4,19.0,34.0,,,306.5,19.4,,,
2012-09-24,25.0,19.0,33.0,,,328.8,20.0,,,
2012-09-25,22.5,17.0,29.0,,,,16.5,,,
2012-09-26,23.0,15.0,30.0,,,,10.1,,,
2012-09-27,23.8,16.0,32.0,,,,10.3,,,
2012-09-28,22.7,17.0,31.0,,,,20.5,,,
2012-09-29,21.8,16.0,28.0,,,,17.2,,,
2012-09-30,21.8,14.0,28.0,,,,7.4,,,
2012-10-01,22.1,13.0,30.0,,,,10.3,,,
2012-10-02,21.2,14.0,28.0,,,,10.7,,,
2012-10-03,20.0,11.0,27.0,,,,8.8,,,
2012-10-04,20.4,13.0,28.0,,,,9.1,,,
2012-10-05,21.8,12.0,30.0,,,,9.2,,,
2012-10-06,22.6,15.0,31.0,,,,12.7,,,
2012-10-07,24.0,18.0,30.0,,,,13.4,,,
2012-10-08,23.8,16.0,30.0,,,,11.3,,,
2012-10-09,21.7,17.0,29.0,,,,12.4,,,
2012-10-10,22.2,13.0,31.0,,,,13.8,,,
2012-10-11,23.7,14.0,31.0,,,,14.2,,,
2012-10-12,24.6,17.0,32.0,,,290.2,13.5,,,
2012-10-13,21.3,16.0,27.0,,,320,32.4,,,
2012-10-14,17.7,12.0,23.0,,,,12.2,,,
2012-10-15,18.2,12.0,25.0,,,,9.4,,,
2012-10-16,19.0,12.0,27.0,,,,,,,
2012-10-17,19.1,14.0,26.0,,,,15.3,,,
