date, pm25, pm10, o3, no2, so2, co
2016/1/31, 78, 63, , , 10, 19
2016/2/1, 60, 63, , , 12, 24
2016/2/2, 65, 61, , , 10, 19
2016/2/3, 67, 45, , , 4, 18
2016/2/4, 48, , , , 9, 33
2016/2/5, 77, 78, , , 16, 36
2016/2/6, 92, 93, , , 12, 33
2016/2/7, 94, , , , 5, 16
2016/2/8, 48, 49, , , 3, 16
2016/2/9, 48, 42, , , 3, 12
2016/2/10, 40, 41, , , 4, 14
2016/2/11, 45, , , , 7, 17
2016/2/12, 68, 87, , , 9, 24
2016/2/13, 101, 94, , , 19, 24
2016/2/14, 106, 81, , , , 28
2016/2/15, 95, 69, , , , 17
2016/2/16, 69, 49, , , , 12
2016/2/17, 45, 53, , , , 16
2016/2/18, 47, 67, , , , 17
2016/2/19, 61, 57, , , , 30
2016/2/20, 54, 74, , , , 19
2016/2/21, 76, 172, , , , 14
2016/2/22, 105, 83, , , , 18
2016/2/23, 83, 69, , , , 13
2016/2/24, 58, 47, , , , 15
2016/2/25, 45, 48, , , , 19
2016/2/26, 57, 58, , , , 23
2016/2/27, 62, 58, , , , 19
2016/2/28, 58, 59, , , , 20
2016/2/29, 56, 47, , , , 20
2016/3/1, 39, 52, , , , 16
2016/3/2, 45, 59, , , , 18
2016/3/3, 56, 63, , , , 21
2016/3/4, 63, 60, , , , 20
2016/3/5, 63, 83, , , , 19
2016/3/6, 86, 74, , , , 27
2016/3/7, 76, 49, , , , 14
2016/3/8, 40, 37, , , , 14
2016/3/9, 32, 55, , , , 18
2016/3/10, 50, 53, , , , 16
2016/3/11, 48, 50, , , , 11
2016/3/12, 47, 50, , , , 18
2016/3/13, 56, 57, , , , 16
2016/3/14, 53, 53, , , , 15
2016/3/15, 54, 143, , , , 16
2016/3/16, 141, 104, , , , 11
2016/3/17, 87, 33, , , , 15
2016/3/18, 31, 29, , , , 8
2016/3/19, 30, 21, , , , 10
2016/3/20, 21, 33, , , , 9
2016/3/21, 38, 60, , , , 8
2016/3/22, 64, 30, , , , 12
2016/3/23, 35, 25, , , , 11
2016/3/24, 28, , , , , 14
2016/3/25, 36, 56, , , , 16
2016/3/26, 54, 34, , , , 8
2016/3/27, 34, 18, , , , 11
2016/3/28, 30, 54, , , , 11
2016/3/29, 64, 29, , , , 10
2016/3/30, 30, 23, , , , 11
2016/3/31, 17, 22, , , , 5
2015/10/1, 71, , 49, 62, 38, 25
2015/10/2, 66, , 61, 81, 45, 36
2015/10/3, 70, , 61, 73, 43, 27
2015/10/4, 71, , 34, 65, 37, 26
2015/10/5, 66, , 44, 67, 45, 36
2015/10/6, 64, , 44, 92, 49, 34
2015/10/7, 75, , 40, 76, 45, 
2015/10/8, 85, , 40, 67, 45, 
2015/10/9, 94, , 38, 62, 39, 
2015/10/10, 74, , 43, 69, 38, 
2015/10/11, 64, , 44, 78, 44, 
2015/10/12, 63, , 60, 90, 51, 
2015/10/13, 73, , 61, 99, 49, 
2015/10/14, 76, , 41, 89, 49, 
2015/10/15, 73, , 32, 71, 41, 
2015/10/16, 58, , 32, 58, 39, 
2015/10/17, 66, , 25, 53, 34, 
2015/10/18, 50, , 55, 75, 37, 
2015/10/19, 64, , 55, 99, 49, 
2015/10/20, 99, , 41, 93, 49, 
2015/10/22, 63, , 26, 75, 41, 
2015/10/23, 63, , 56, 55, 41, 
2015/10/24, 62, , 56, 61, 43, 
2015/10/25, 65, , , , , 
2015/10/28, 67, , 22, 81, 38, 
2015/10/29, 64, , 18, 56, 35, 
2015/10/30, 57, , 22, 74, 29, 
2015/10/31, 44, , 22, 70, 35, 
2015/11/1, 45, , 12, 50, 28, 
2015/11/2, 32, , 11, 51, 30, 
2015/11/3, 33, , 20, 79, 35, 
2015/11/4, 56, , 20, 102, 44, 
2015/11/5, 99, , 17, 100, 45, 
2015/11/6, 97, , 26, 101, 50, 
2015/11/7, 107, , 26, 81, 50, 
2015/11/8, 77, , , , , 
2015/11/9, 66, , 19, 58, , 
2015/11/10, 36, , 17, 57, 55, 
2015/11/11, 27, , 25, 62, 52, 13
2015/11/12, 30, , 21, 77, , 15
2015/11/13, 44, , 17, 98, , 18
2015/11/14, 48, , 17, 67, 29, 15
2015/11/15, 34, , 17, 93, 19, 23
2015/11/16, 62, , 17, 108, 65, 39
2015/11/17, 90, , 7, 107, 57, 39
2015/11/18, 94, , 7, 87, 27, 16
2015/11/19, 55, , 25, 69, 20, 8
2015/11/20, 34, , 25, 77, 29, 14
2015/11/21, 31, , 17, 101, , 22
2015/11/22, 66, , 17, 109, 37, 35
2015/11/23, 103, , , , , 19
2015/11/24, 115, , 8, , 21, 31
2015/11/25, 80, , 9, , 25, 36
2015/11/26, 86, , 13, , 33, 43
2015/11/27, 96, , 13, , 30, 25
2015/11/28, 72, , 7, , 37, 26
2015/11/29, 76, , 11, , 29, 23
2015/11/30, 64, , 10, , 18, 16
2015/12/1, 49, , 7, , 14, 12
2015/12/2, 35, , 6, , 15, 13
2015/12/3, 20, , 6, , 17, 27
2015/12/4, 42, , 11, , 14, 15
2015/12/5, 34, , 5, , , 14
2015/12/6, 48, , 5, , , 23
2015/12/7, 49, , 4, , , 25
2015/12/8, 67, , 6, , , 27
2015/12/9, 86, , 7, , , 22
2015/12/10, 80, , 10, 3, , 11
2015/12/11, 58, , 7, 3, , 13
2015/12/12, 68, , 8, , , 24
2015/12/13, 107, , 8, , , 23
2015/12/14, 128, , 5, 6, , 19
2015/12/15, 90, , 5, 6, , 20
2015/12/16, 79, , 7, 6, 5, 34
2015/12/17, 82, , 10, 6, 6, 28
2015/12/18, 102, , 7, 6, 8, 25
2015/12/19, 100, , 8, 6, 7, 21
2015/12/20, 92, , 8, 6, 6, 24
2015/12/21, 92, , 7, , 5, 18
2015/12/22, 78, , 9, 6, 13, 24
2015/12/23, 94, , 8, 8, 20, 20
2015/12/24, 100, , 9, 6, 13, 16
2015/12/25, 84, , 10, 6, 12, 24
2015/12/26, 93, , 10, 5, 9, 24
2015/12/27, 84, , 10, 6, 9, 25
2015/12/28, 97, , 8, 6, 16, 37
2015/12/29, 125, , 9, 6, 17, 34
2015/12/30, 116, , , , , 
2015/7/1, 98, , 106, 100, 54, 26
2015/7/2, 85, , , 79, 44, 40
2015/7/3, 72, , 62, 80, 44, 28
2015/7/4, 69, , 74, 79, , 29
2015/7/5, 81, , 162, 82, 40, 27
2015/7/6, 84, , 74, 93, 37, 25
2015/7/7, 76, , 109, 70, 38, 28
2015/7/8, 91, , 84, 93, 36, 34
2015/7/9, 123, , 81, 62, 31, 19
2015/7/10, 93, , , 58, 39, 22
2015/7/11, 71, , 100, 67, 43, 26
2015/7/12, 94, , 100, 84, 46, 37
2015/7/13, 100, , 73, 91, 49, 25
2015/7/14, 67, , 71, 84, 43, 24
2015/7/15, 64, , 64, 84, 42, 22
2015/7/16, 63, , 86, 68, 38, 24
2015/7/17, 62, , 87, 54, 35, 23
2015/7/18, 91, , 59, 42, 32, 25
2015/7/19, 110, , 59, 43, 32, 25
2015/7/20, 131, , 105, 51, 35, 27
2015/7/21, 95, , 125, 84, 42, 28
2015/7/22, 110, , 142, 96, 45, 23
2015/7/23, 80, , 143, 86, 47, 29
2015/7/24, 74, , 146, 77, 44, 27
2015/7/25, 84, , 149, 99, 42, 28
2015/7/26, 82, , 135, 101, 45, 33
2015/7/27, 105, , 150, 80, 43, 27
2015/7/28, 72, , 129, 101, 50, 40
2015/7/29, 82, , 147, 80, 44, 26
2015/7/30, 79, , 116, 73, 40, 27
2015/7/31, 60, 61, 149, 104, 45, 33
2015/8/1, 64, 62, 180, 106, 49, 24
2015/8/2, 71, 57, 152, 102, 42, 23
2015/8/3, 60, 55, 118, 79, 39, 26
2015/8/4, 48, 58, 122, 97, 44, 34
2015/8/5, 56, 54, 126, 93, 41, 23
2015/8/6, 79, 52, 137, 90, 39, 26
2015/8/7, 76, 50, 81, 74, 41, 27
2015/8/8, 99, , 65, 92, 42, 40
2015/8/9, 107, , 65, 87, 40, 26
2015/8/10, 143, , 109, 63, 41, 27
2015/8/11, 97, , 135, 88, 49, 28
2015/8/12, 83, , 141, 104, 46, 24
2015/8/13, 83, , 146, 102, 45, 31
2015/8/14, 80, , 154, 102, 45, 33
2015/8/15, 88, , 153, 103, 48, 37
2015/8/16, 109, , 112, 93, 43, 34
2015/8/17, 90, , 125, 101, 44, 28
2015/8/18, 66, , 86, 101, 45, 36
2015/8/19, 94, 68, 90, 102, 49, 34
2015/8/21, 115, , 117, 99, 45, 34
2015/8/22, 103, , 96, 101, 42, 38
2015/8/23, 112, , 78, 88, 39, 25
2015/8/24, 114, , 89, 99, 47, 26
2015/8/25, 115, , 100, 89, 45, 23
2015/8/26, 115, , 73, 89, 47, 35
2015/8/27, 101, , 80, 80, 43, 23
2015/8/28, 94, , 65, 80, 44, 28
2015/8/29, 95, , 63, 76, 37, 29
2015/8/30, 88, , 66, 78, 46, 25
2015/8/31, 105, , 56, 71, 37, 23
2015/9/1, 176, , 79, 72, 35, 29
2015/9/2, 109, , 93, 75, 40, 28
2015/9/3, 90, , 114, 76, 43, 27
2015/9/4, 83, , 128, 97, 41, 29
2015/9/5, 93, , 114, 103, 47, 34
2015/9/6, 78, , 62, 78, 37, 22
2015/9/7, 74, , 67, 86, 45, 31
2015/9/8, 110, 35, 67, 88, 43, 26
2015/9/10, 79, , 102, 86, 42, 34
2015/9/11, 66, , 122, 99, 48, 27
2015/9/12, 66, , 79, 68, 43, 26
2015/9/13, 59, , 67, 68, 40, 27
2015/9/14, 52, , 69, 80, 45, 28
2015/9/15, 66, , 69, 64, 38, 24
2015/9/16, 82, , 55, 61, 38, 28
2015/9/17, 72, , 62, 50, 34, 28
2015/9/18, 70, , 61, 51, 33, 27
2015/9/19, 59, , 64, 67, 40, 30
2015/9/20, 52, , 108, 99, 51, 29
2015/9/21, 78, , 141, 104, 57, 31
2015/9/22, 85, , 147, 107, 53, 39
2015/9/23, 82, , 146, 103, 52, 34
2015/9/24, 65, , 100, 80, 42, 22
2015/9/25, 52, , 50, 72, 48, 35
2015/9/26, 60, , 43, 63, 49, 33
2015/9/27, 66, , 47, 64, 52, 27
2015/9/28, 63, , 47, 75, 48, 23
2015/9/29, 56, , 43, 74, 51, 28
2015/9/30, 59, , 42, 82, 53, 38
2015/4/1, 27, , 52, 78, 18, 32
2015/4/2, 34, , 56, 77, 18, 32
2015/4/3, 42, , 57, 76, 22, 30
2015/4/4, 48, , 53, 64, 23, 31
2015/4/5, 35, , 46, 73, 26, 31
2015/4/6, 39, , 47, 74, 30, 35
2015/4/7, 47, , 48, 69, 26, 29
2015/4/8, 41, , 52, 66, 27, 30
2015/4/9, 46, , 53, 66, 28, 27
2015/4/10, 60, , 47, 53, 21, 24
2015/4/11, 57, , 26, 47, 16, 30
2015/4/12, 54, , 44, 47, 18, 35
2015/4/13, 73, , 46, 46, 20, 29
2015/4/14, 55, , 50, 72, 19, 30
2015/4/15, 44, , 48, 79, 22, 29
2015/4/16, 50, , 50, 63, 20, 39
2015/4/17, 98, , 52, 78, 23, 30
2015/4/18, 114, , 53, 73, 21, 29
2015/4/19, 90, , 50, 72, 26, 42
2015/4/20, 57, , 44, 74, 29, 34
2015/4/21, 64, , 43, 76, 35, 35
2015/4/22, 94, , 47, 69, 32, 28
2015/4/23, 124, , 48, 71, 29, 35
2015/4/24, 106, , 40, 62, 24, 23
2015/4/25, 101, , 48, 60, 21, 25
2015/4/26, 52, , 49, 72, 26, 32
2015/4/27, 53, , 47, 82, 26, 34
2015/4/28, 57, , 47, 81, 26, 32
2015/4/29, 69, , 59, 81, 28, 31
2015/4/30, 78, , 60, 74, 27, 38
2015/5/1, 106, , 50, 61, 22, 24
2015/5/2, 105, , 47, 59, 24, 25
2015/5/3, 91, , 47, 65, 29, 30
2015/5/4, 51, , 47, 79, 28, 28
2015/5/5, 40, , 48, 61, 23, 26
2015/5/6, 65, , 50, 60, 23, 28
2015/5/7, 65, , 51, 61, 22, 27
2015/5/8, 37, , 68, 81, 25, 36
2015/5/9, 78, , 73, 71, 26, 27
2015/5/10, 86, , 67, 58, 20, 32
2015/5/11, 77, , 57, 58, 21, 28
2015/5/12, 63, , 62, 85, 31, 34
2015/5/13, 102, , 54, 68, 31, 25
2015/5/14, 142, , 50, 52, 28, 25
2015/5/15, 131, , 80, 56, 21, 27
2015/5/16, 108, , 93, 67, 22, 26
2015/5/17, 63, , 99, 103, 27, 27
2015/5/18, 61, , 75, 89, 33, 27
2015/5/19, 55, , 49, 85, 29, 31
2015/5/20, 58, , 64, 82, 22, 26
2015/5/21, 77, , 108, 83, 23, 21
2015/5/22, 71, , 123, 74, 22, 24
2015/5/23, 77, , , 55, 19, 29
2015/5/24, 102, , 71, 86, 29, 42
2015/5/25, 99, , 81, 84, 27, 27
2015/5/26, 81, , 81, 80, 22, 23
2015/5/27, 69, , 56, 61, 23, 23
2015/5/28, 79, , 56, 67, 28, 35
2015/5/29, 96, , 47, 46, 21, 24
2015/5/30, 144, , 64, 47, 21, 24
2015/5/31, 110, , 70, 55, 18, 25
2015/6/1, 87, , 68, 75, 23, 35
2015/6/2, 118, , 46, 58, 19, 26
2015/6/3, 117, , 51, 38, 15, 18
2015/6/4, 83, , 52, 59, 18, 27
2015/6/5, 84, , 49, 49, 16, 24
2015/6/6, 60, , 54, 57, 23, 25
2015/6/7, 62, , 65, 74, 25, 39
2015/6/8, 146, , 73, 98, 32, 39
2015/6/9, 136, , , 52, 24, 24
2015/6/10, 125, , 76, 48, 23, 24
2015/6/11, 106, , 59, 58, 19, 27
2015/6/12, 106, , 98, 85, 24, 47
2015/6/13, 104, , 114, 102, 25, 34
2015/6/14, 124, , 106, 98, 34, 36
2015/6/15, 138, , 49, 83, 34, 33
2015/6/16, 140, , , , , 
2015/6/18, 102, , 101, 81, 24, 26
2015/6/19, 84, , 143, 89, 23, 30
2015/6/20, 73, , 162, 102, 35, 26
2015/6/21, 71, , 137, 96, 42, 41
2015/6/22, 89, , 150, 102, 37, 39
2015/6/23, 114, , 108, 85, 29, 31
2015/6/24, 104, , 69, 65, 30, 37
2015/6/25, 89, , 78, 65, 29, 34
2015/6/26, 72, , 89, 82, 34, 38
2015/6/27, 100, , 99, 87, 33, 28
2015/6/28, 107, , 114, 102, 30, 25
2015/6/29, 100, , 123, 102, 39, 32
2015/6/30, 101, , 92, 89, 58, 35
2015/2/7, 59, 60, 23, 87, 21, 37
2015/2/8, 63, 52, 16, 71, 19, 34
2015/2/9, 59, 78, 16, 74, 19, 42
2015/2/10, 107, 52, 16, 47, 17, 28
2015/2/11, 66, 46, 17, 47, 18, 32
2015/2/12, 56, 59, 37, 56, 15, 33
2015/2/15, 110, 65, 34, 87, 20, 28
2015/2/16, 84, 59, 31, 84, 18, 33
2015/2/17, 77, 70, 34, 78, 18, 33
2015/2/18, 88, 39, 34, 65, 17, 26
2015/2/19, 51, 33, 27, 66, 17, 32
2015/2/20, 49, 24, 23, 55, 15, 29
2015/2/21, 29, 54, 38, 76, 17, 33
2015/2/22, 59, 60, 25, 87, 18, 39
2015/2/23, 70, 59, 25, 79, 22, 39
2015/2/24, 63, 59, 22, 75, 25, 32
2015/2/25, 63, 58, 24, 75, 25, 31
2015/2/26, 68, 48, 32, 68, 18, 30
2015/2/27, 60, 63, 35, 86, 29, 38
2015/2/28, 79, 71, 39, 94, 33, 35
2015/3/1, 92, , , , , 
2015/3/4, 37, 32, 33, 67, 33, 30
2015/3/5, 33, 45, 35, 58, 24, 28
2015/3/6, 33, 70, 35, 82, 41, 32
2015/3/7, 60, , 38, 103, 55, 47
2015/3/8, 98, , 38, 96, 28, 38
2015/3/9, 84, , 38, 69, 37, 28
2015/3/10, 108, , 31, 65, 21, 24
2015/3/11, 59, , 47, 96, , 32
2015/3/12, 104, , 47, 106, 27, 44
2015/3/13, 118, , 46, 99, 27, 31
2015/3/14, 84, , 47, 99, 32, 28
2015/3/15, 80, , 47, 74, 19, 25
2015/3/16, 52, , 43, 70, 24, 30
2015/3/17, 57, , 41, 77, 30, 27
2015/3/18, 106, , 43, 73, 33, 31
2015/3/19, 72, , 43, 55, 23, 27
2015/3/20, 55, , 42, 60, 19, 40
2015/3/21, 43, , 45, 62, 19, 23
2015/3/22, 47, , 39, 46, 16, 26
2015/3/23, 24, , 42, 58, 19, 23
2015/3/24, 23, , 42, 69, 23, 28
2015/3/25, 29, , 43, 56, 18, 27
2015/3/26, 24, , 46, 58, 18, 32
2015/3/27, 33, , 47, 68, 26, 30
2015/3/28, 47, , 59, 77, 37, 34
2015/3/29, 60, , 58, 76, 30, 28
2015/3/30, 43, , 28, 53, 18, 26
2015/3/31, 36, , 49, 51, 17, 25
2021/6/4, , 37, , 32, 3, 6
2020/11/6, , 60, , 43, 6, 8
2019/12/31, , 43, 5, 54, 4, 13
2020/1/11, , 49, 3, , 8, 26
2020/2/7, , 53, 20, 32, 6, 15
2019/11/18, , 32, 1, 49, 4, 23
2019/8/7, , 66, 49, 40, 3, 7
2019/1/21, , , , , , 
2019/3/2, , , , , , 
2017/11/24, , 22, 11, 32, 3, 16
2017/12/15, , 72, , 77, 12, 32
2017/4/9, , 47, 30, , , 13
2017/1/16, , 6, 4, , , 33
2017/1/20, , 62, 8, , , 19
2017/1/21, , 21, 11, , , 20
2017/1/22, , 12, 9, , , 15
2017/1/24, , 20, 8, , , 21
2017/1/27, , 12, 8, , , 20
2017/1/28, , 24, 15, , , 17
2017/1/29, , 16, 9, , , 29
2017/2/5, , 63, 10, , , 
2017/2/6, , 43, 12, , , 21
2017/2/9, , 30, 28, , , 15
2017/2/10, , 29, 14, , , 
2017/2/13, , 10, 19, , , 32
2016/10/18, , 96, 21, , , 
2016/11/1, , 84, 28, , , 
2016/12/29, , 70, 9, , , 39
2016/12/30, , 92, 7, , , 43
2016/8/30, , 84, , , , 
2016/5/11, , 47, 54, 25, , 32
2015/8/20, , 65, 108, 99, 45, 34
2015/2/13, , 65, 37, 83, 17, 11
2015/3/3, , 33, 39, 61, 46, 31
2019/2/17, , , , , , 
2019/2/18, , , , , , 
2019/2/19, , , , , , 
2019/2/20, , , , , , 
2019/2/21, , , , , , 
2019/2/22, , , , , , 
2019/2/23, , , , , , 
2019/2/24, , , , , , 
2019/2/25, , , , , , 
2019/2/26, , , , , , 
2019/2/27, , , , , , 
2019/2/28, , , , , , 
2019/3/1, , , , , , 
2018/12/28, , , , 39, 3, 98
2017/12/31, , , 6, 86, 6, 30
2017/9/19, , , 54, 55, 7, 17
2017/4/6, , , 38, , , 5
2017/4/7, , , 41, , , 10
2017/4/8, , , 40, , , 19
2017/4/10, , , 19, , , 21
2017/4/11, , , 24, , , 
2017/4/12, , , 2, , , 
2017/1/30, , , 5, , , 25
2017/2/1, , , 11, , , 28
2017/2/2, , , 11, , , 23
2017/2/7, , , 17, , , 
2017/2/11, , , 14, , , 17
2016/10/15, , , 22, , , 
2016/1/4, , , 28, , 6, 17
2015/10/21, , , 29, 92, 47, 
2015/10/27, , , 29, 92, 44, 
2015/9/9, , , 65, 80, 39, 28
2015/6/17, , , 91, 99, 31, 30
2015/2/6, , , 28, 68, 19, 40
2015/2/14, , , 34, 91, 20, 23
2018/12/31, , , , , , 
2018/6/7, , , , 19, 1, 
